@relation trainset-weka.filters.unsupervised.attribute.NumericToNominal-R9-weka.filters.unsupervised.attribute.Remove-R1-3

@attribute fromout numeric
@attribute fromin numeric
@attribute toout numeric
@attribute toin numeric
@attribute width numeric
@attribute exist {0,1}

@data
442,90,0,1,0,1
315,102,0,1,0,1
34,32,68,117,15,1
0,1,0,0,0,0
110,6,0,14,0,1
1,3,0,17,0,1
1124,171,0,30,7,1
177,24,188,1157,9,1
1187,132,0,12,6,1
0,7,0,0,0,0
461,75,0,5,0,1
195,18,0,1,0,1
29,13,0,8,1,1
25,2,133,165,3,1
406,64,0,36,5,1
95,105,97,60,14,1
19,197,0,33,0,1
1656,214,0,1,0,1
5,6,52,418,2,1
363,53,0,147,2,1
14,15,0,2,0,1
82,7,0,179,1,1
83,17,0,4,2,1
0,3,0,0,0,0
336,45,0,1,0,1
158,15,0,3,0,1
18,2,0,2,0,1
303,34,85916,4637,21,1
16,13,39,1605,4,1
86,2,0,80,1,1
654,177,0,30,5,1
457,77,0,272,10,1
26,34,73,41,9,1
2539,585,0,2,0,1
1084,44,0,1,0,1
309,77,3940,30,1,1
285,55,0,14,2,1
48,6,0,381,1,1
112,37,0,6,0,1
277,14,0,29,0,1
49,10,0,29,1,1
94,5,0,4,0,1
18,2,116,279,0,1
438,86,0,172,7,1
6683,228,0,281,45,1
32,728,28,709,3,1
12,12,87,1267,3,1
16,5,28,8,5,1
6340,432,0,222,120,1
3602,118,0,3,1,1
236,53,0,53,3,1
294,34,0,668,14,1
18,14,131,67,8,1
380,84,0,13,1,1
312,8,0,6,1,1
103,51,118,85,11,1
109,19,0,67,7,1
2046,80,0,43,2,1
49,26,409,225,28,1
181,38,0,27,4,1
20,2,0,79,1,1
168,29,0,52,3,1
4,2,114,82,0,1
90,16,0,3,1,1
125,33,0,1,0,1
475,243,428,281,43,1
23437,397,0,1,0,1
395,18,0,1,0,1
33,11,441,76,1,1
37,2,0,1,0,1
530,23,0,1,0,1
56,339,42,561,13,1
316,41,0,10,0,1
866,735,0,3,1,1
335,89,34,38,3,1
631,18,0,372,5,1
137,45,0,285,15,1
23,7,0,5,0,1
21,26,0,50,12,1
249,13,196,774,17,1
0,2,0,0,0,0
114,82,38,27,8,1
397,25,6554,1087,7,1
48,33,0,1,0,1
9972,689,0,4,2,1
129,16,14,374,0,1
249,124,0,16,3,1
70,21,1016,101,1,1
151,29,0,15,0,1
1066,102,0,1,0,1
786,49,0,377,7,1
104,14,0,3,1,1
12,18,0,183,0,1
219,25,69,11,6,1
160,76,0,321,12,1
42,13,0,44,0,1
88,12,414420,2821,3,1
375,55,300,711,38,1
23,5,0,1,0,1
61,7,268,209,2,1
503,71,0,46,4,1
86,24,0,250,20,1
165,4,0,2,0,1
511,104,0,110,37,1
1104,103,7232,648,18,1
1441,124,0,80,0,1
49,12,14576,2084,13,1
189,25,0,1,0,1
322,46,0,7,1,1
12,13,0,3,0,1
18,6,430,708,10,1
29,93,835,126,3,1
1374,150,0,79,13,1
101,23,1257,632,6,1
1451,223,0,6,1,1
587,42,0,333,10,1
6,6,0,1,0,1
108,3,32,222,4,1
3821,491,0,185,47,1
138,23,0,30,9,1
550,146,401,87,21,1
102,23,0,22,2,1
53,25,59,4,1,1
49,9,954,62,0,1
36,41,0,1,0,1
203,3,0,5,0,1
542,19,0,3,0,1
160,19,0,32,0,1
613,271,28,22,5,1
107,6,751,2294,11,1
5,1,0,103,0,1
66,19,2,13,5,1
3,4,0,7,0,1
4714,338,0,175,48,1
0,11,0,0,0,0
100,29,0,13,5,1
65,4,0,1,0,1
101,5,0,3,0,1
283,22,0,7,3,1
10990,298,0,11,4,1
83,46,0,36,12,1
54,3,0,3,0,1
255,54,23884,799,9,1
1365,136,0,5,0,1
287,15,0,6,0,1
1118,71,0,73,20,1
18,8,0,6,2,1
233,35,0,78,2,1
232,21,0,64,2,1
17,9,226,227,7,1
236,8,0,13,0,1
32,2,0,1,0,1
1605,238,0,14,1,1
104175,1608,0,19,12,1
464,52,0,32,6,1
46,5,0,100,0,1
770,49,0,29,10,1
90,7,0,96,0,1
569,111,0,11,1,1
118,44,205,61,12,1
1076,177,0,51,9,1
374,39,0,156,13,1
214,65,490,121,10,1
111,44,140,53,25,1
2117,25,0,1586,13,1
3227,192,0,29,18,1
125,13,0,712,0,1
156,8,0,196,2,1
44,4,2527,458,1,1
25,7,306,39,0,1
442,471,0,7,1,1
1988,150,0,5,3,1
25,1,0,1,0,1
226,11,0,51,2,1
1,113,2345,425,0,1
1273,73,0,3,0,1
32,1,0,1,0,1
10934,187,0,445,126,1
717,29,16616,1743,9,1
50,4,0,5,1,1
80,41,124,1789,1,1
455,56,68892,991,20,1
82,5,0,354,3,1
50,10,0,181,1,1
61,24,525,314,31,1
21,55,0,6,1,1
10,8,240,42,0,1
77,13,0,21,0,1
126,5,62,182,2,1
279,110,210,68,8,1
272,73,0,14,12,1
27,3,45,290,0,1
245,43,0,22,1,1
2138,124,0,6,5,1
25,1,30,392,1,1
17,38,0,12,5,1
142,21,124,1117,6,1
122,10,0,1,0,1
61,6,1762,362,0,1
342,120,232,75,31,1
202,47,0,8,0,1
77,8,0,14,0,1
93,15,1533,1412,1,1
2488,56,0,16,3,1
200,67,0,207,12,1
711,63,1073,128,22,1
63,12,0,993,15,1
0,2,0,0,0,0
66,6,0,33,0,1
360,80,137761,3425,51,1
26,26,0,7,0,1
464,47,0,3,0,1
158,44,35,55,2,1
74,99,527,172,3,1
76,1,0,1,0,1
303,14,0,36,1,1
237,52,0,2,0,1
1,227,122,92,0,1
2225,56,0,45,3,1
10,5,0,15,0,1
293,29,0,44,1,1
38,5,12,10,4,1
296,129,2002,432,14,1
6,4,0,16,1,1
250,70,78791,1609,41,1
4028,358,0,368,94,1
1491,125,333,474,38,1
15995,320,68853,892,198,1
504,171,0,23,13,1
6414,334,12479,898,126,1
37,8,0,10,1,1
293,78,0,27,8,1
89,17,114,114,0,1
127,32,442,88,9,1
150,14,0,63,0,1
14,15,333,84,3,1
30,3,117,205,0,1
11,6,0,12,0,1
270,80,0,169,36,1
0,5,0,0,0,0
16,13,0,44,1,1
1443,183,243,639,38,1
91,11,32,467,2,1
1057,223,0,8,2,1
2060,174,2053,148,22,1
100,54,297,466,3,1
131,22,0,63,0,1
107,22,192,151,25,1
225,26,0,5,1,1
0,3,0,0,0,0
1297,244,0,626,60,1
3867,97,0,212,43,1
724,206,0,49,31,1
171,32,0,9,3,1
1448,167,0,316,38,1
10,1,26,136,1,1
1441,124,0,487,55,1
2,1,292,61,0,1
43,12,0,66,7,1
154,46,0,28,5,1
0,10,0,0,0,0
64,11,554,2951,6,1
155,15,100,2098,12,1
1966,109,0,165,26,1
84,63,113,242,7,1
76,60,31,163,33,1
194,144,0,44,21,1
171,41,0,13,3,1
1332,170,0,39,6,1
3646,252,0,5,0,1
7820,227,0,110,46,1
81,136,273,373,6,1
94,16,0,7,1,1
399,249,0,21,2,1
35426,449,0,90,32,1
366,269,205,115,42,1
0,2,0,0,0,0
1105,54,98,42,19,1
38,2,0,1,0,1
1909,37,0,501,24,1
844,160,0,3,1,1
132,19,0,3,0,1
214,6,193,23,6,1
1011,277,0,8,1,1
7,2,4519,2239,0,1
79,16,493,310,10,1
1269,88,0,55,5,1
364,15,0,18,7,1
24,92,0,1,0,1
266,82,0,31,13,1
250,99,1051,366,41,1
1706,221,0,360,82,1
79,67,91,63,3,1
26,9,0,11,2,1
79,12,0,7,0,1
6,3,0,102,0,1
492,99,0,2,0,1
42,2,22,601,4,1
100,29,0,24,13,1
43,2,0,4,0,1
11045,768,0,200,80,1
33,39,200,693,7,1
176,372,0,118,22,1
96,51,0,4,0,1
0,2,0,0,0,0
104,13,0,4,0,1
48,6,0,5,0,1
48,9,0,32,6,1
782,361,0,5,0,1
276,60,0,11,0,1
16146,503,0,8,3,1
162,19,0,13,0,1
148,82,147,313,23,1
15,4,0,15,0,1
151,19,0,2,0,1
437,97,588,50,10,1
1666,34,0,412,25,1
432,88,155,157,42,1
1965,140,0,101,31,1
504,69,0,13,9,1
81,12,0,430,6,1
610,111,0,2,1,1
984,164,1118,1413,63,1
128,10,241,31,1,1
243,13,0,5,0,1
65,13,0,66,1,1
591,119,1846,384,49,1
305,7,0,4,0,1
62,47,114,186,21,1
156,39,0,298,8,1
41,16,0,21,2,1
13059,817,0,4,3,1
72,20,2711,184,1,1
95,1,95,269,6,1
105,35,113,25,7,1
0,1,0,0,0,0
13,90,0,124,0,1
95,9,0,132,0,1
422,81,0,28,2,1
1893,75,0,7,5,1
85,37,114,25,7,1
0,2,0,0,0,0
116,12,0,9,1,1
37,2,0,6,1,1
11,28,0,3,0,1
65,58,0,22,2,1
16,11,1174,229,0,1
49,10,0,124,0,1
4431,59,0,9,0,1
30,10,0,2,1,1
127,34,0,3,1,1
202,55,505,602,25,1
164,13,0,6,0,1
142,135,0,54,7,1
240,11,0,2,0,1
590,176,0,12,2,1
40,22,143,142,14,1
60,27,0,2,0,1
126,7,0,7,0,1
16,2,7172,1193,2,1
24,3,0,2,0,1
3160,59,0,10,2,1
93,8,0,3,0,1
50,33,0,10,0,1
484,66,0,180,2,1
126,21,0,23,0,1
579,68,870,777,53,1
4,6,38,8,1,1
0,5,0,0,0,0
1224,112,0,201,80,1
27,5,2,171,0,1
343,137,0,8,2,1
201,9,0,343,4,1
162,25,0,2,0,1
292,11,0,211,4,1
262,67,0,345,9,1
152,20,1680,263,2,1
216,25,0,99,8,1
457,56,0,2,0,1
160,22,0,26,2,1
126,26,0,23,19,1
0,2,0,0,0,0
290,124,0,20,3,1
80,23,0,9,0,1
246,9,764195,4841,16,1
353,28,0,29,6,1
255,27,1826,257,3,1
140,14,143,23,3,1
188,40,12479,898,28,1
1983,90,0,29,12,1
294,69,60,142,7,1
51,28,213,166,18,1
932,97,0,368,31,1
1332,170,0,24,4,1
58,11,0,7,0,1
746,83,0,41,7,1
814,31,0,16,1,1
110,19,0,61,0,1
142,20,179,31,2,1
786,107,0,26,5,1
10990,298,0,235,85,1
179,26,0,1272,5,1
3,2,197,170,1,1
5493,770,0,628,209,1
9,2,0,2,0,1
218,23,23884,799,6,1
61,6,2979,1752,13,1
1,1,0,2,0,1
1608,230,0,28,14,1
228,5,0,1,0,1
276,25,0,42,1,1
93,6,0,7,2,1
19,8,0,8,3,1
175,50,0,532,2,1
269,28,0,199,7,1
263,35,378,37,9,1
249,55,0,3,0,1
65,114,0,41,4,1
260,62,0,284,34,1
95,53,18,209,12,1
450,165,0,14,2,1
1030,212,0,40,6,1
10,58,0,2,0,1
3831,351,0,14,8,1
587,43,0,56,6,1
14,1,0,5,0,1
31,14,0,3,2,1
135,50,7,51,6,1
84,40,43,360,5,1
107,35,0,7,3,1
182,16,0,7,1,1
238,42,0,72,0,1
59,10,0,7,0,1
96,14,0,54,1,1
26,23,0,7,1,1
347,8,3,3035,9,1
1258,210,0,158,46,1
97,85,0,19,5,1
0,1,0,0,0,0
60,211,2891,533,10,1
0,38,0,0,0,0
596,216,0,49,10,1
133,19,0,1,0,1
195,256,0,64,8,1
0,2,0,0,0,0
610,87,0,6,1,1
150,42,0,64,1,1
245,50,0,1,0,1
46,15,0,4,2,1
25,373,85916,4637,1,1
27,1,0,57,0,1
0,4,0,0,0,0
84,15,0,23,0,1
3022,151,0,272,36,1
216,45,2,36,0,1
97,101,0,21,5,1
107,62,481,209,3,1
78,25,0,5,0,1
44,6,0,115,5,1
416,39,0,17,4,1
212,82,0,10,6,1
23,12,0,1,0,1
88,33,92,28,13,1
134,59,0,164,1,1
249,46,0,48,6,1
55,7,0,10,0,1
26,34,29,27,9,1
359,38,0,2,0,1
1953,46,0,335,25,1
1,1,411,116,0,1
249,35,0,23,6,1
142,43,0,24,2,1
98,37,0,21,2,1
28,20,0,4,2,1
39,2,0,1,0,1
22,50,0,42,3,1
137,10,0,1,0,1
115,32,297,895,28,1
12,7,0,3,0,1
111,26,435,443,11,1
206,14,0,64,0,1
472,50,0,1,0,1
6,5,55,254,0,1
90,53,0,20,3,1
231,104,0,178,6,1
62,20,0,118,3,1
106,39,0,73,1,1
124,15,0,20,0,1
165,27,0,2,0,1
6934,152,0,1,0,1
78,2,0,57,0,1
673,98,0,35,1,1
197,95,0,2,0,1
294,23,0,5,3,1
37,2,26,121,0,1
123,4,0,95,3,1
158,49,0,160,0,1
1363,94,3324,263,48,1
59,10,0,5,0,1
83,66,167,40,4,1
403,67,0,19,3,1
333,16,0,36,7,1
106,5,0,2,0,1
1864,154,0,3,1,1
41,16,124,168,9,1
93,28,0,7,1,1
84,44,0,41,11,1
286,99,300,711,23,1
798,27,0,2,0,1
20,2,947,297,0,1
149,46,9478,554,16,1
92,41,0,63,0,1
20660,145,0,1,0,1
232,65,66,54,14,1
2819,711,0,152,68,1
20,22,0,10,0,1
43,3,0,4,1,1
207,55,0,1,0,1
456,279,0,32,5,1
38,5,0,1,0,1
99,28,688,242,6,1
198,33,0,8,0,1
3,46,0,25,1,1
36,3,0,6,0,1
0,2,0,0,0,0
9,43,0,34,0,1
60,21,0,38,2,1
128,57,0,56,1,1
100,29,1736,346,30,1
69,6,54,1643,4,1
112,33,54,2914,6,1
112,41,1257,632,18,1
136,15,104,588,1,1
104,36,0,65,7,1
15,11,0,1,0,1
75,3,197,97,5,1
16,2,0,1,0,1
50,5,0,1,0,1
268,19,0,27,0,1
1790,18,0,4,0,1
18,58,0,25,1,1
156,30,0,4,0,1
108,49,105,25,13,1
319,289,84,213,52,1
148,24,0,3,2,1
520,36,0,102,23,1
0,19,0,0,0,0
270,42,0,11,6,1
1132,379,0,46,28,1
589,157,0,88,29,1
654,22,0,23,6,1
107,34,0,313,26,1
3640,52,0,45,10,1
867,28,1079,31,0,1
702,34,0,89,4,1
525,314,0,7,5,1
0,3,0,0,0,0
161,130,0,22,1,1
319,165,0,4,1,1
127,9,0,99,3,1
14,4,0,84,0,1
300,15,0,3,0,1
530,52,0,6,3,1
1067,61,0,1,0,1
148,76,0,73,6,1
334,132,3442,867,35,1
50,33,0,8,1,1
98,42,820,162,1,1
182,108,44,142,58,1
142,2,0,6,0,1
204,26,0,1,0,1
63,3,0,2,0,1
89,4,0,8,1,1
1,1,194,46,0,1
1,1,222,107,0,1
91,7,0,3,2,1
784,40,0,13,0,1
69,48,0,6,2,1
136,149,94,238,30,1
141,17,0,2,0,1
33,29,0,24,7,1
191,17,2404,216,2,1
38,22,29,7,5,1
30,5,0,1,0,1
250,32,1165,114,3,1
202,40,164,32,7,1
1262,268,0,1,0,1
61,9,0,1,0,1
1089,79,0,39,3,1
337,78,5253,551,19,1
171,29,0,100,1,1
235,34,57,88,17,1
57,11,0,1,0,1
586,79,0,6,1,1
44,2,76,438,2,1
877,33,0,19,2,1
84,46,0,170,3,1
1,115,121,188,0,1
182,63,327,117,4,1
69,7,70,6,0,1
144,48,130,2452,14,1
61,52,117,495,6,1
251,32,0,126,0,1
79,6,0,136,5,1
64,4,0,10,3,1
368,57,0,20,3,1
784,82,0,33,7,1
2418,140,0,90,7,1
63,9,0,21,0,1
2783,189,0,22,11,1
19,11,0,21,8,1
27,6,0,11,0,1
41,18,0,1,0,1
18,4,1041,52,4,1
421,79,1063,515,15,1
147,58,0,112,2,1
64,11,0,15,5,1
115,6,0,1,0,1
1105,47,0,28,7,1
20,5,248,186,4,1
584,29,0,1,0,1
73,24,0,13,2,1
2003,200,0,1,0,1
8,2,93,31,0,1
122,4,0,18,0,1
188,128,0,1,0,1
97,17,0,58,1,1
9,3,696,288,6,1
387,82,4088,411,11,1
8,5,14,147,6,1
45,2,0,1,0,1
131,401,2366,229,12,1
253,51,795,2431,32,1
1253,99,0,530,35,1
56,19,0,2,1,1
286,42,0,405,27,1
3,1,0,2,0,1
206,38,177,52,0,1
72,23,947,297,2,1
309,20,0,1,0,1
4239,443,0,469,91,1
300,221,0,1,0,1
191,40,0,8,2,1
315,21,0,73,9,1
7,1,0,1,0,1
2696,76,0,96,3,1
229,28,136,15,2,1
150,11,0,1,0,1
86,4,0,23,2,1
210,14,0,6,1,1
18,64,0,3,0,1
134,530,107,1795,6,1
100,21,1179,142,13,1
99,17,0,54,6,1
552,119,0,20,7,1
94,16,138,80,10,1
50,3,0,6,1,1
2823,116,0,147,18,1
528,70,0,58,5,1
88,33,1,131,2,1
525,478,153,658,31,1
540,25,0,3,0,1
6,10,107917,873,0,1
184,17,2943,492,2,1
41,33,0,34,4,1
81,19,509,368,20,1
58,165,0,204,2,1
299,17,0,1,0,1
415,55,2366,663,8,1
449,53,0,1,0,1
22,15,0,1,0,1
18,4,0,158,2,1
58,3,0,4,0,1
30,2,0,3,0,1
14,20,0,4,1,1
344,27,0,13,6,1
36,2,538,119,0,1
69,16,285,55,9,1
346,73,0,8,1,1
50,124,0,12,5,1
163,20,0,25,2,1
208,6,0,16,1,1
11,9,0,5,3,1
90,4,0,110,13,1
11,1,0,1,0,1
324,35,0,2,1,1
83,6,0,24,0,1
690,2605,545,227,24,1
219,39,0,13,7,1
208,32,396,88,8,1
174,18,282,908,4,1
51,17,241,2532,7,1
1282,189,0,60,1,1
25,7,18,3654,3,1
36,7,0,13,0,1
539,105,0,3,0,1
99,37,0,637,1,1
92,14,64567,1036,3,1
220,9,0,25,4,1
9,129,37,179,6,1
103,21,91,45,13,1
104,18,118,27,1,1
1034,119,0,102,6,1
408,10,0,24,3,1
32,38,89,213,26,1
28,6,442,471,3,1
23,1,0,1,0,1
154,12,0,2,0,1
131,20,1105,54,15,1
205,48,197,153,21,1
135,33,0,7,5,1
838,64,0,25,6,1
3358,404,0,76,32,1
214,24,0,30,2,1
36,48,2,15,5,1
5329,752,0,58,32,1
21,4,109,186,1,1
28,14,0,15,4,1
2,795,0,27,1,1
5,6,181,228,3,1
319,57,0,9,3,1
875,95,0,16,2,1
131,90,0,35,5,1
1587,24,0,8,0,1
2,3,49,525,0,1
123,12,0,3,0,1
140,31,502,1914,12,1
704,812,0,58,5,1
42,40,0,38,2,1
8,20,0,171,2,1
27,5,0,63,2,1
88,43,14,61,1,1
430,19,0,3,1,1
25,25,0,4,0,1
847,86,476,175,7,1
2345,425,0,67,19,1
246,201,0,25,7,1
12,2,0,11,0,1
1363,94,0,59,39,1
1962,63,0,23,6,1
216,40,0,245,6,1
119,11,0,74,2,1
28,1,0,7,0,1
126,15,0,196,2,1
60,14,0,9,1,1
571,156,0,199,6,1
0,43,0,0,0,0
55,4,0,18,0,1
40,141,357,568,17,1
1640,194,0,36,9,1
309,168,0,40,10,1
232,37,0,9,0,1
133,70,554,2951,31,1
147,26,0,43,4,1
2553,394,0,222,50,1
94,34,0,2,0,1
124,8,64,123,2,1
60771,1533,0,9,8,1
61,12,171,1541,3,1
650,63,0,116,14,1
692,49,0,9,5,1
141,67,59,45,0,1
157,19,250,294,10,1
456,279,0,100,13,1
445,26,0,1,0,1
0,1,0,0,0,0
43,5,0,62,1,1
1944,191,0,621,64,1
119,3,0,6,0,1
198,33,0,127,4,1
1086,411,292,44,8,1
14450,567,0,40,5,1
75,6,42592,1051,1,1
196,37,0,2,0,1
1792,360,0,5,2,1
57,5,0,2,0,1
495,99,0,34,3,1
350,30,0,1,0,1
185,91,151,6,0,1
142,64,53,202,15,1
636,76,0,53,1,1
2,67,0,132,0,1
237,48,521,262,4,1
2777,94,0,60,27,1
109,1,0,1,0,1
24,6,5,67,4,1
2204,332,0,639,166,1
195,43,1026,94,8,1
34,10,111,437,9,1
423,27,0,32,0,1
1943,222,0,92,36,1
247,41,0,50,3,1
75,3,0,1,0,1
136,25,0,185,6,1
199,7,0,24,2,1
1,2,0,136,0,1
49,6,0,931,1,1
155,18,0,29,4,1
1399,215,0,77,19,1
70,13,0,13,0,1
265,20,466,7,2,1
640,45,0,467,22,1
14348,299,0,3,0,1
10886,455,0,76,36,1
221,43,0,176,4,1
1,2,0,3,0,1
81,31,25,3,1,1
246,34,0,98,7,1
117,39,0,18,0,1
131,19,0,14,1,1
18,4,25,198,1,1
4,2,5,2,1,1
1271,10,0,6,0,1
2153,138,0,6,2,1
331,58,0,7,0,1
100,17,36,342,2,1
94,23,3,15,12,1
248,554,2915,470,38,1
34969,916,0,85,25,1
98,14,0,69,0,1
0,7,0,0,0,0
564,43,0,32,3,1
727,49,0,1,0,1
67,11,1057,223,8,1
4,9,3808,904,1,1
0,491,0,0,0,0
201,53,135,80,17,1
57,33,13,3,2,1
17,82,0,7,2,1
79,17,124,1789,5,1
1980,167,0,6,1,1
47,8,0,9,2,1
1979,559,0,12,6,1
157,94,0,24,7,1
2046,86,0,4,0,1
1032,116,0,8,0,1
58,8,0,2,0,1
552,73,0,66,6,1
266,69,50,34,3,1
303,27,0,2,1,1
21,112,0,21,4,1
125,19,0,106,3,1
731,161,3744,259,10,1
339,21,0,5,0,1
1444,211,0,1,0,1
31,4,0,17,3,1
98,95,27,173,4,1
31,4,0,1,0,1
192,142,0,9,1,1
1236,106,0,92,4,1
613,97,0,3,0,1
164,55,11111,311,10,1
79,19,0,78,0,1
129,34,0,6,1,1
194,53,13,739,4,1
125,28,4229,1327,3,1
47,8,0,16,2,1
91,24,0,1,0,1
185,44,5418,932,47,1
111,10,2527,458,6,1
494,54,0,45,10,1
635,94,0,6,3,1
43,8,0,10,1,1
27,9,0,4,0,1
181,26,0,98,7,1
320,64,1609,65,16,1
24,1,202,44,0,1
2346,344,0,2,0,1
144,251,560,168,4,1
14,5,222,76,2,1
189,48,293,198,8,1
171,14,0,2,0,1
17,45,474,179,11,1
2,13,190,24,1,1
147,87,0,2,1,1
0,4,0,0,0,0
150,43,0,207,10,1
26,7,662,246,0,1
42,8,0,2,0,1
276,83,0,169,23,1
83,35,299,527,32,1
1310,451,0,11,5,1
9,5,63,17,0,1
80,96,130,22,3,1
85,16,1018,281,9,1
3629,464,695,251,55,1
81,25,62,284,11,1
23,2,0,1,0,1
241,53,0,25,0,1
21,50,53,13,6,1
4607,430,0,20,6,1
2162,304,469,128,31,1
147,313,2027,510,74,1
40,8,0,3,0,1
111,11,0,1,0,1
0,28,0,0,0,0
129,13,0,52,2,1
20,6,38,9,6,1
11,2,0,1,0,1
447,39,0,526,10,1
2098,401,233,48,16,1
880,90,0,5,1,1
504,22,0,3,0,1
21,18,1736,346,12,1
2046,318,0,70,32,1
10,7,85785,2664,4,1
245,37,0,5,3,1
110,11,0,3,1,1
27,3,0,30,2,1
0,1,0,0,0,0
62,30,78,96,38,1
236,38,0,1,0,1
197,47,122,49,5,1
301,48,0,113,4,1
242,6,0,38,1,1
2109,25,0,122,6,1
559,58,0,28,3,1
6,1,316,798,1,1
87,15,0,34,0,1
151,90,0,6,3,1
68,28,180,32,6,1
0,4,0,0,0,0
8,6,0,3,0,1
481,72,0,32,4,1
346,34,0,3,0,1
174,16,0,2,0,1
1246,278,0,103,32,1
18,9,53,19,7,1
997,45,0,10,1,1
405,14,0,2,0,1
2297,163,0,179,44,1
4628,117,0,104,71,1
88,44,208,602,32,1
1693,365,997,380,63,1
237,36,626,430,12,1
28,709,0,57,0,1
1368,86,0,2,0,1
76,28,110,62,14,1
9,3,130,3,2,1
296,93,0,79,10,1
401,62,0,21,0,1
217,65,0,3,0,1
210,115,0,1,0,1
715,8,0,11,1,1
148,23,82,860,11,1
473,36,327,272,26,1
12,19,34,285,3,1
309,60,0,7,6,1
18491,783,0,256,135,1
0,11,0,0,0,0
5,4,0,8,0,1
538,75,0,145,9,1
2559,201,0,130,23,1
176,16,0,5,1,1
164,75,0,2,1,1
60,14,0,27,0,1
1956,334,0,182,28,1
2302,118,0,25,20,1
32,6,0,4,0,1
28,4,0,383,0,1
105,2,0,2,0,1
22,21,0,37,4,1
4500,197,0,149,54,1
21,11,0,6,3,1
543,62,0,749,77,1
426,55,0,103,10,1
137,57,0,8,0,1
1922,116,0,2,1,1
25,5,6434,104,1,1
12,4,0,4,0,1
14,1,0,8,0,1
324,62,764195,4841,34,1
261,46,0,28,1,1
98,15,0,1,0,1
344,117,0,36,3,1
4399,78,0,15,4,1
850,41,0,58,5,1
221,77,618,87,5,1
66,28,0,1,0,1
126,5,0,17,1,1
887,173,0,6,1,1
159,52,208,602,38,1
187,30,3359,363,23,1
197,64,496,296,21,1
45,9,0,548,0,1
63,16,0,12,1,1
124,8,0,10,2,1
416,62,0,10,3,1
153,63,38,43,0,1
81,23,1065,208,3,1
476,175,0,32,4,1
52,4,108,7,0,1
1,3,0,17,0,1
61,62,153,43,8,1
72,5,41,860,11,1
9,13,2083,253,4,1
327,96,0,4,3,1
152,73,6655,357,7,1
6,4,0,8,0,1
108,5,266,202,8,1
117,52,8,14,12,1
49,19,29,17,15,1
63,7,70,208,15,1
26,6,83,22,11,1
118721,1252,0,1,0,1
170,21,0,11,3,1
242,19,0,7,0,1
182,29,0,3,2,1
227,29,0,70,24,1
6,3,0,1,0,1
55,4,0,58,0,1
63,421,94,598,20,1
196,22,0,2,0,1
122,22,0,37,6,1
925,27,0,48,3,1
542,183,221,145,27,1
514,84,0,34,10,1
284,180,68,22,1,1
2,1,0,4,0,1
7,4,185,91,5,1
119,32,0,1,0,1
22,36,307,102,5,1
127,23,0,1,0,1
1241,142,0,3,0,1
272,32,200,86,5,1
170,22,0,97,1,1
96,98,0,9,0,1
87,37,0,1,0,1
1,1,241,2532,0,1
31,2,0,3,1,1
327,148,0,24,0,1
60,5,221,452,10,1
42,63,525,314,13,1
583,107,0,69,18,1
72,6,283,71,4,1
47,2,0,10,1,1
347,125,26,39,20,1
23,1,383,24,0,1
113,2,0,34,0,1
163,38,0,1,0,1
317,124,0,34,5,1
765,77,0,11,0,1
36,1,0,2,0,1
2,1,0,11,0,1
3,1,0,2,0,1
39,4,0,1,0,1
225,41,0,34,6,1
2,3,0,1,0,1
72,22,15,18,1,1
162,5,0,119,0,1
321,75,0,55,9,1
122,92,0,487,3,1
31,14,0,2,0,1
9,4,0,2,0,1
1159,82,0,931,12,1
480,40,0,10,1,1
99,21,352,98,20,1
57,18,197,75,8,1
126,6,188,1157,10,1
2091,31,0,13,0,1
1567,165,0,5,3,1
357,116,0,16,3,1
154,11,0,4,1,1
416,24,0,9,1,1
299,16,0,29,0,1
368,57,0,538,27,1
93,6,0,7,0,1
144,14,0,1,0,1
6655,357,0,46,19,1
2118,243,0,82,21,1
59,32,0,4,0,1
97,39,0,3,0,1
22,2,0,15,0,1
103,62,138,58,2,1
30,2,0,1,0,1
258,736,241,2532,18,1
154,13,0,212,1,1
38,13,171,1541,1,1
36,26,4229,866,4,1
60,142,0,10,0,1
8550,555,0,73,40,1
49,9,0,30,1,1
568,79,0,57,9,1
25,3,42592,1051,1,1
38,9,0,15,1,1
1,7,0,8,0,1
296,39,0,112,5,1
30,19,0,26,3,1
25,10,43,13,5,1
16,8,2,2,1,1
295,16,0,10,0,1
322,3,0,2,0,1
145,37,0,40,25,1
10,4,10168,426,0,1
148,82,2027,510,44,1
1,1,0,1,0,1
160,11,0,6,1,1
293,51,0,287,16,1
14,23,138,186,3,1
31,62,0,3,0,1
173,44,0,12,0,1
3794,25,0,1,0,1
261,29,0,14,3,1
43,9,11,5,3,1
37080,415,0,14,10,1
175,49,0,55,13,1
289,450,101,30,11,1
41,2,0,123,1,1
203,42,0,2,0,1
230,16,0,61,2,1
662,96,1354,283,20,1
87,34,301,55,4,1
2,4,31,34,0,1
525,53,1526,264,19,1
29,25,29,10,2,1
16,10,764195,4841,2,1
28,5,0,5,0,1
376,44,0,15,4,1
350,69,1905,85,10,1
2466,239,82322,1235,137,1
0,1,0,0,0,0
1758,204,0,15,1,1
618,38,0,7,3,1
422,26,0,3,0,1
109,27,0,25,2,1
133,186,0,86,2,1
444,466,1353,444,43,1
98,29,0,8,0,1
0,2,0,0,0,0
451,43,0,659,33,1
1440,288,0,35,13,1
