@relation trainset-weka.filters.unsupervised.attribute.NumericToNominal-R9-weka.filters.unsupervised.attribute.Remove-R1-3

@attribute fromout numeric
@attribute fromin numeric
@attribute toout numeric
@attribute toin numeric
@attribute width numeric
@attribute exist {0,1}

@data
1207,129,0,109,4,1
99,11,0,1,0,1
316,798,28,14,5,1
157,55,0,26,13,1
36,162,0,89,2,1
339,32,53,202,33,1
287,70,0,1,0,1
202,47,0,13,5,1
48,215,0,13,4,1
10936,321,400,128,53,1
99,70,844,160,6,1
24,23,0,5,0,1
183,19,0,20,1,1
163,817,173,47,17,1
8,179,0,12,0,1
39,31,0,6,0,1
85,31,0,9,0,1
5962,455,0,54,17,1
1202,79,0,4,1,1
277,209,696,288,24,1
185,91,36,7,2,1
7468,211,0,3,1,1
202,223,149,135,32,1
50,5,107917,873,1,1
53,10,0,8,0,1
5,7,0,5,0,1
91,29,0,2,0,1
264,22,0,123,8,1
9,8,258,692,0,1
156,16,0,74,3,1
2,1,59,1637,0,1
107,8,0,31,0,1
107,24,32035,1337,29,1
8881,157,0,1,0,1
46,4,0,1,0,1
24,17,0,2,1,1
68,180,0,1,0,1
505,49,0,10,1,1
87,28,496,198,8,1
195,29,0,10,1,1
117,12,0,14,0,1
459,32,0,24,2,1
452,31,0,4,0,1
208,12,0,72,2,1
640,45,0,1,0,1
65,4,0,1,0,1
107,17,0,21,6,1
1888,222,0,1,0,1
151,39,0,24,1,1
1056,49,0,2,1,1
60,14,137761,3425,4,1
3138,192,0,62,18,1
1621,51,0,5,1,1
247,38,26,1444,8,1
1508,81,0,425,35,1
63,19,0,6,1,1
5,20,0,10,0,1
26,6,0,11,7,1
173,21,69,319,12,1
589,788,0,1209,24,1
1349,113,4959,526,47,1
54,18,0,4,3,1
229,23,77,37,0,1
92,53,0,9,3,1
22,1,0,10,0,1
808,111,0,386,14,1
2207,78,0,13,2,1
37,12,0,46,1,1
78,96,101,48,6,1
136,33,996,1035,4,1
17,6,0,1,0,1
244,19,0,1,0,1
223,2,0,7,1,1
34,9,0,34,2,1
4,3,0,1,0,1
136,21,0,6,0,1
82,9,0,8,1,1
60,18,0,3,2,1
1781,12,0,1,0,1
148,10,0,4,0,1
134,7,0,48,8,1
1988,31,0,102,49,1
322,7,0,116,1,1
53,1,0,9,0,1
208,4,0,3,1,1
24,3,0,1,0,1
107,17,0,7,0,1
0,2,0,0,0,0
117,10,0,2,0,1
116,2,0,2,1,1
2,2,173,26,0,1
312,8,0,5,0,1
120,35,0,199,2,1
14,2,0,1,0,1
309,41,0,77,8,1
93,31,50,710,2,1
105,13,1172,340,6,1
865,75,0,1,0,1
280,39,219,25,6,1
4195,119,31370,567,89,1
1911,125,0,1765,87,1
78,5,0,11,0,1
124,19,383713,2022,4,1
91,8,0,1,0,1
78,55,48,476,6,1
709,78,1052,173,10,1
227,45,992,165,9,1
339,101,54,2914,26,1
33,8,0,1,0,1
3066,107,0,3,1,1
116,39,71,263,3,1
2,10,9,14,1,1
35,39,0,1,0,1
64,54,0,1,0,1
127,144,0,125,20,1
2068,154,0,17,11,1
98,37,0,3,0,1
94,10,1664,66,5,1
21,26,25,1117,7,1
38,18,525,314,13,1
15,2,0,1,0,1
41,9,0,3,2,1
89,7,0,158,3,1
162,36,0,1,0,1
106,48,0,29,2,1
98,2,329,1648,3,1
111,13,0,160,2,1
280,3,0,3,0,1
89,38,0,6,1,1
1,1,0,1,0,1
128,24,0,148,2,1
55,25,0,16,5,1
104,13,0,1,0,1
129,49,0,21,1,1
94,15,0,24,10,1
132,15,0,13,1,1
2,3,54,2914,0,1
23,26,0,31,3,1
83,10,107,1795,7,1
78,9,0,5,0,1
128,69,365,137,32,1
381,41,3377,268,7,1
15,1,0,72,1,1
21,26,31,163,15,1
906,248,0,47,12,1
0,7,0,0,0,0
756,95,0,10,5,1
317,124,0,7,0,1
3571,390,0,20,4,1
309,20,0,4,1,1
24,8,0,5,1,1
183,26,0,7,4,1
1149,355,0,76,27,1
82,7,0,2,1,1
940,218,8,1748,70,1
288,244,0,10,0,1
298,46,1,123,7,1
49,9,0,18,3,1
464,6,0,3,0,1
18,343,261,29,0,1
172,9,0,1,0,1
277,30,0,48,1,1
369,49,394,100,5,1
4228,559,0,108,63,1
47,28,0,10,0,1
1133,78,0,31,0,1
205,19,0,2,1,1
2268,41,0,84,7,1
16,555,153,798,2,1
223,17,148,39,15,1
656,199,0,55,27,1
80,43,0,23,5,1
9,2,227,429,2,1
221,10,32,667,3,1
301,21,359,104,9,1
156,8,0,36,0,1
51,39,54,309,7,1
112,47,0,2,1,1
294,25,1298,98,5,1
93,11,0,2,1,1
1,2,214,1141,0,1
1099,33,0,35,2,1
71,19,0,10,0,1
7,1,0,1,0,1
273,72,0,19,6,1
1097,71,7561,1999,17,1
147,52,2979,1752,9,1
54,7,0,7,0,1
964,161,0,27,6,1
35317,640,0,49,39,1
1236,106,0,7,1,1
123,40,0,14,4,1
30,68,0,33,5,1
182,72,0,118,7,1
116,19,0,13,1,1
2117,25,0,1,0,1
59,24,0,1381,5,1
248,42,59,35,15,1
326,48,124,45,17,1
444,48,0,15,1,1
326,95,0,106,2,1
301,21,161,130,11,1
75,26,0,5,2,1
103,9,0,2,0,1
1980,157,103,56,10,1
182,30,0,13,5,1
4617,289,32761,774,168,1
2111,61,0,12,2,1
1503,128,0,91,35,1
98,116,0,10,0,1
2,2,0,1,0,1
109,52,0,2,1,1
53,14,0,65,2,1
454,7,0,1,0,1
16,33,0,40,1,1
866,119,0,41,12,1
1051,206,708,253,46,1
48,6,35,4,0,1
333,144,0,268,28,1
79,17,57,903,17,1
180,32,190,38,1,1
95,13,0,46,6,1
378,37,0,3,1,1
159,9,0,24,0,1
126,5,0,6,0,1
116,26,817,369,8,1
164,49,0,20,3,1
911,21,0,1,0,1
231,50,0,36,0,1
38,5,0,3,2,1
2601,161,0,14,0,1
395,30,363,175,6,1
1840,144,0,5,1,1
1853,182,0,59,21,1
1921,63,0,16,2,1
78,22,21,26,7,1
497,98,0,1,0,1
83,12,0,13,0,1
45,6,476,99,1,1
13,7,131,67,3,1
330,90,7172,1193,74,1
296,8,0,34,3,1
153,30,0,105,13,1
1820,296,0,420,88,1
1030,58,0,5,1,1
56,51,145,87,27,1
257,65,0,22,4,1
107,3,0,893,4,1
710,85,0,3,0,1
247,170,0,34,1,1
59,10,0,2,0,1
235,106,80,45,12,1
214,5,0,2,0,1
575,103,124,43,15,1
8,4,0,2,0,1
1073,116,0,28,5,1
38,9,450,685,1,1
15,25,78,96,12,1
59,6,0,2,0,1
92,24,0,4,1,1
654,73,0,623,28,1
6,3,5655,932,2,1
6089,818,0,23,5,1
351,92,0,175,3,1
997,45,0,22,2,1
464,47,0,2,1,1
737,12,0,1,0,1
64,22,0,2,0,1
93,61,0,20,8,1
309,143,0,2,0,1
21,7,0,29,3,1
636,73,0,12,2,1
167,3,0,5,1,1
1,1,26,28,0,1
320,22,0,2,1,1
120,16,71,263,8,1
0,1,0,0,0,0
182,69,0,3,0,1
58,13,2608,972,1,1
155,26,0,97,1,1
1783,101,0,171,47,1
165,32,0,45,6,1
53,10,0,4,1,1
131,401,201,53,7,1
227,20,2368,192,2,1
135,34,0,181,2,1
262,51,284,185,8,1
2102,249,0,9,5,1
309,101,0,50,15,1
19,4,0,3,0,1
160,114,0,2,0,1
322,59,0,38,15,1
574,71,0,40,6,1
235,59,0,30,1,1
388,85,272,73,0,1
98625,2466,0,35,19,1
192,21,0,19,3,1
52,12,0,8,6,1
69,12,0,2,0,1
109,65,0,271,3,1
397,59,0,98,6,1
182,9,98,1458,6,1
909,142,0,41,9,1
23,45,71,126,1,1
133,78,18,3654,24,1
109,52,0,65,3,1
1694,180,0,2,0,1
902,86,870,777,82,1
98,6,98,563,10,1
139,66,0,4,2,1
48,5,0,9,0,1
99,12,0,3,0,1
24,12,85916,4637,6,1
233,98,48,33,8,1
21,7,0,163,1,1
95,9,176,117,3,1
27,3,0,3,0,1
5678,117,0,34,0,1
286,114,0,223,4,1
219,114,355,230,42,1
2,1,0,1,0,1
999,300,0,3,0,1
74,7,0,6,2,1
64,31,4932,751,10,1
465,151,0,93,10,1
11,9,0,7,2,1
231,77,325,180,31,1
827,64,0,4,0,1
302,20,0,330,5,1
1,6,0,28,0,1
66,18,0,1381,13,1
188,1157,0,26,3,1
418,49,68,26,10,1
228,22,0,86,5,1
108,79,0,195,4,1
88,45,0,40,24,1
43,19,9478,554,7,1
14,1,0,2,0,1
129,16,0,10,0,1
16,12,194,254,8,1
52,16,0,9,0,1
97,8,0,2,0,1
948,72,0,193,10,1
53,22,54,2914,0,1
59,59,102,56,28,1
88,23,0,97,2,1
7750,141,0,1,0,1
48,6,0,8,0,1
682,117,0,1045,17,1
2251,67,0,33,2,1
78,17,0,300,2,1
2,16,667,266,0,1
1854,15,0,1,0,1
143,14,0,16,3,1
2100,179,122,24,9,1
862,59,0,383,33,1
1313,138,0,1,0,1
51,7,115,35,3,1
42,4,0,3,0,1
428,281,191,83,39,1
70,34,1,563,3,1
68,17,223,102,12,1
4,38,0,38,1,1
677,51,0,63,8,1
167,197,0,9,4,1
58,41,170,20,5,1
5,2,0,75,0,1
5934,143,0,2,0,1
17485,244,0,166,70,1
231,125,0,50,5,1
30,5,0,2,0,1
122,40,510,637,18,1
8,2,0,1,0,1
103,17,409,39,0,1
3420,60,0,10,0,1
38,30,54,14,8,1
333,39,0,3,1,1
53,45,118,44,14,1
196,22,0,1,0,1
332,97,0,92,8,1
36,3,0,10,0,1
1,4,0,56,0,1
63,38,0,26,0,1
1,19,1370,66,0,1
162,25,0,28,1,1
997,45,0,4,1,1
5,10,305,5,0,1
1084,68,0,7,1,1
18,4,0,27,0,1
59,17,0,214,0,1
157,96,0,381,0,1
10427,77,0,32,14,1
18,12,144,137,0,1
1042,44,0,3,1,1
30,1,0,3,0,1
658,89,0,3,0,1
3665,470,0,260,70,1
53,16,0,1805,6,1
569,38,0,4,0,1
312,41,0,487,7,1
90,71,0,4,1,1
861,132,0,29,6,1
315,16,0,29,0,1
322,141,0,38,7,1
26,1,0,4,0,1
139,27,0,8,0,1
44,13,0,17,1,1
264,12,0,12,0,1
3252,85,0,9,0,1
7,6,25,103,4,1
162,79,1921,175,30,1
1232,25,0,3,0,1
254,84,0,18,13,1
696,71,0,10,1,1
126,13,0,3,0,1
31,6,0,16,1,1
53,1,29,567,3,1
11,5,16,1119,3,1
112,20,137,45,4,1
3,8,114,40,2,1
54,8,0,1,0,1
1298,91,0,48,25,1
27,55,18,40,11,1
70,21,105,170,4,1
3,4,3,4,1,1
57,30,0,18,1,1
201,24,0,24,3,1
347,56,205,61,21,1
6574,620,0,99,80,1
1071,16,0,1,0,1
241,20,90,77,1,1
27,55,0,25,3,1
112,62,121,170,12,1
206,207,0,62,6,1
267,23,0,28,1,1
36,19,0,41,3,1
59,47,20,30,14,1
1448,167,0,1022,79,1
136,9,0,11,0,1
144,42,0,33,6,1
796,274,284,180,16,1
246,118,0,56,1,1
373,80,0,37,0,1
12698,164,0,30,15,1
70,50,149,60,19,1
1,3,0,4,0,1
68,11,77,358,2,1
480,19,0,10,2,1
303,75,0,51,0,1
7,1,0,1,0,1
2836,255,0,50,11,1
59,43,4519,2239,17,1
222,17,0,4,2,1
5,8,17,45,2,1
2277,363,0,77,32,1
15,13,26,14,3,1
1163,121,0,190,18,1
40,17,187,2358,6,1
57,18,6,768,7,1
0,31,0,0,0,0
378,107,0,21,9,1
179,5,0,3,0,1
575,68,0,182,3,1
12,1,0,1,0,1
139,57,0,61,3,1
119,78,0,2,1,1
196,37,0,432,9,1
240,27,0,19,1,1
238,21,0,82,9,1
487,46,0,21,2,1
140,14,112,263,3,1
283,71,0,156,16,1
54,4,0,1,0,1
12,5,101,106,6,1
49,2,0,2,1,1
51,3,0,2,0,1
195,20,1446,307,5,1
57,5,0,664,0,1
111,4,0,30,0,1
15,28,40,361,9,1
17,10,0,1,0,1
328,66,15,1204,7,1
66,3,0,381,1,1
46,46,0,1,0,1
52,8,0,17,2,1
465,17,28,80,2,1
60,8,0,13,0,1
347,30,0,5,0,1
350,49,0,304,3,1
596,216,387,844,78,1
1361,70,1169,67,11,1
70,4,0,15,2,1
265,48,0,46,0,1
433,52,0,61,6,1
1,1,86,33,0,1
1011,217,0,26,7,1
63,4,0,12,1,1
359,48,0,262,20,1
19,270,0,380,2,1
521,119,0,50,2,1
3,1,0,1,0,1
18915,1036,0,133,95,1
65,11,9,13,1,1
155,238,0,36,0,1
371,30,0,2,0,1
1736,51,0,32,8,1
31,3,0,62,1,1
89,25,0,24,1,1
254,80,908,3432,57,1
18,209,42,561,8,1
167,57,0,7,3,1
1286,82,0,2,1,1
109,323,1456,1227,24,1
38,9,0,16,1,1
133,67,11,659,7,1
11,3,0,10,0,1
75,10,0,16,0,1
113,23,0,3,2,1
168,72,0,22,6,1
132,14,0,168,0,1
74,6,0,38,1,1
327,19,104175,1608,10,1
70,11,0,3,2,1
297,17,0,22,4,1
56,105,0,31,1,1
1,2,0,1,0,1
1973,70,0,100,23,1
1371,103,0,18,0,1
622,29,0,6,1,1
41,14,0,100,0,1
696,61,0,53,4,1
7,127,0,2,0,1
21,8,0,48,9,1
190,309,0,9,1,1
46,17,14576,2084,13,1
336,34,0,2,0,1
1778,336,0,73,34,1
27,11,319,378,3,1
19,34,0,20,8,1
59,33,114,186,12,1
49,9,0,1,0,1
9156,154,0,192,55,1
58,6,0,2,0,1
6141,191,0,54,28,1
404,176,2979,1752,46,1
35,39,15,1841,4,1
245,51,176,98,28,1
1586,163,0,1156,102,1
476,105,558,134,17,1
440,175,0,59,16,1
15,8,43,40,6,1
90,30,1462,273,10,1
35,63,296,62,3,1
9,1,238,920,0,1
49,27,3646,252,4,1
522,116,0,13,0,1
514,88,0,36,9,1
38,4,35,63,0,1
92,19,0,15,1,1
79,221,0,4,0,1
266,35,3,3,0,1
1094,271,0,159,26,1
64,5,0,1,0,1
88,23,0,130,6,1
1,1,0,1,0,1
39,3,0,5,2,1
107,89,11,306,19,1
521,18,1777,353,38,1
73,49,52,36,16,1
23,7,187,2358,1,1
22,6,64,49,10,1
19,11,35,22,7,1
41,9,0,21,0,1
431,51,0,67,25,1
699,45,0,58,5,1
374,42,16,4,2,1
1396,111,0,62,8,1
95,4,0,11,0,1
3856,129,0,20,7,1
123,224,0,1,0,1
1225,107,0,344,23,1
217,69,0,49,4,1
99,22,0,9,0,1
330,50,0,115,7,1
315,16,0,11,2,1
696,171,144,137,3,1
57,903,522,116,5,1
159,56,0,9,2,1
480,106,23683,577,8,1
107,37,357,206,58,1
288,28,0,120,1,1
41,16,0,245,1,1
24,126,0,35,5,1
151,23,0,16,1,1
1272,104,0,48,9,1
583,75,0,48,16,1
129,46,3785,299,18,1
40,81,751,2294,6,1
3937,105,0,61,46,1
52,23,0,4,2,1
276,60,15,1204,2,1
360,35,0,13,2,1
272,43,0,3,2,1
40,44,68,2,0,1
11,22,0,1,0,1
261,24,0,11,0,1
21,3,0,12,0,1
1361,133,0,26,16,1
1587,151,0,21,6,1
110,35,10280,694,8,1
164,57,2940,921,11,1
523,133,0,102,14,1
22,11,62,38,9,1
125,29,0,1,0,1
19,1,0,39,2,1
1283,75,0,28,9,1
478,56,0,1,0,1
81,72,60,1794,13,1
93,6,0,1769,3,1
760,63,0,9,2,1
361,9,0,6,2,1
87,5,0,2,0,1
83,1,764195,4841,18,1
60,5,603,62,5,1
340,32,0,6,0,1
684,33,0,12,0,1
22,1,0,377,1,1
52,2,0,5,1,1
3,2,0,3,1,1
106,327,0,29,2,1
751,221,0,54,7,1
694,72,0,160,16,1
2699,151,0,4,1,1
187,121,0,44,4,1
16,1,222,107,0,1
1,8,0,2,0,1
34,14,0,8,0,1
12715,955,0,182,70,1
630,54,0,81,14,1
2884,205,0,118,70,1
804,134,0,128,13,1
23437,397,0,195,41,1
2432,134,0,12,3,1
181,27,0,3,0,1
7,4,0,2,0,1
145,26,0,52,4,1
242,219,0,109,12,1
1,4,103,64,0,1
257,11,0,22,1,1
318,29,0,39,4,1
2251,67,0,10,1,1
37,256,0,52,4,1
42,6,0,13,1,1
34,4,0,109,0,1
55,11,56,20,8,1
245,45,545,69,33,1
0,1,0,0,0,0
434,70,0,6,0,1
154,26,0,11,4,1
123,32,198,562,40,1
5074,254,0,28,5,1
3,12,0,1,0,1
1342,56,0,5,3,1
6683,228,0,1,0,1
278,41,0,110,10,1
584,84,0,1,0,1
105,35,296,129,13,1
42,1,124,1789,2,1
54,8,28,36,6,1
27,1,0,51,0,1
937,115,0,16,3,1
326,72,0,2,0,1
95,9,1032,116,4,1
57,20,248,61,13,1
4,10,154,26,1,1
175,47,213,106,3,1
33,14,0,123,3,1
86,43,0,6,1,1
10280,694,0,65,38,1
548,26,0,58,0,1
726,40,0,7,1,1
245,17,11,659,3,1
125,433,98625,2466,20,1
187,36,0,57,13,1
122,49,0,2,1,1
651,75,0,239,21,1
162,42,25,1117,23,1
346,73,1921,2951,22,1
332,176,164,277,65,1
732,49,0,5,0,1
160,160,214,1141,25,1
39,4,0,201,2,1
26,10,0,97,1,1
224,40,0,4,0,1
976,218,0,34,0,1
449,89,0,58,6,1
13,129,0,30,0,1
133,165,369,7,3,1
232,134,315,95,0,1
17,5,73,41,6,1
3,1,0,21,0,1
2601,161,0,3,1,1
96,6,0,28,3,1
37,2,0,3,1,1
114,7,0,33,2,1
605,72,0,34,2,1
648,300,1516,317,63,1
0,1,0,0,0,0
72,16,0,24,7,1
130,53,0,218,15,1
501,71,430,708,15,1
115,131,0,12,2,1
101,4,0,1,0,1
256,47,0,339,6,1
1152,176,0,52,12,1
25,4,12829,1175,0,1
81,22,0,3,2,1
1312,53,0,62,10,1
211,34,0,19,6,1
376,44,0,1,0,1
62,12,58,400,1,1
26,37,0,39,0,1
449,52,2466,239,7,1
241,40,0,5,3,1
10,1,47,6,0,1
1106,155,2,173,11,1
6,220,0,12,0,1
591,54,0,18,2,1
0,3,0,0,0,0
202,142,3807,447,12,1
244,23,0,3,2,1
60,14,489,153,3,1
1014,131,1110,40,5,1
1781,204,0,45,11,1
828,98,0,108,20,1
98,32,0,74,0,1
203,205,2373,288,24,1
148,11,0,134,0,1
428,1,0,70,1,1
57,5,0,1,0,1
37,2,0,223,1,1
95,53,52,418,12,1
3,97,230,63,2,1
42,10,0,116,1,1
36,162,873,360,4,1
296,103,561,190,17,1
42,8,36,267,3,1
1024,26,0,1,0,1
69,17,0,3,1,1
278,100,0,1,0,1
81,60,0,102,2,1
1218,204,0,10,2,1
66,21,0,6,0,1
60,14,0,19,3,1
1042,88,0,7,2,1
142,20,86403,1882,4,1
663,42,0,39,3,1
546,31,0,24,0,1
2250,403,0,268,24,1
78,6,0,1,0,1
175,15,0,7,1,1
8,3,26,1444,1,1
42,1,0,8,0,1
52,21,0,17,0,1
154,13,0,27,0,1
53,342,0,40,2,1
105,23,0,80,6,1
118,62,90,40,28,1
3535,83,0,2,0,1
273,34,0,9,0,1
164,99,749,207,27,1
1026,94,0,15,0,1
30,6,20739,397,0,1
158,21,301,55,2,1
2507,243,0,1,0,1
1913,201,0,58,13,1
57,14,0,1,0,1
58,1294,43,24,6,1
165,31,0,20,16,1
14,24,107,269,10,1
73,2,0,66,0,1
1,6,0,18,0,1
379,16,0,2,0,1
1465,79,0,11,7,1
387,19,0,1,0,1
14327,381,0,567,178,1
387,179,0,2,1,1
161,23,0,7,4,1
389,757,193,91,25,1
222,46,0,132,1,1
277,30,0,7,2,1
8,2,0,2,0,1
538,17,0,2,0,1
249,86,0,336,3,1
33398,907,0,109,70,1
120,36,51,41,10,1
271,18,0,273,7,1
1,1,33,365,0,1
60,20,194,68,10,1
108,38,0,1,0,1
2206,211,0,29,4,1
40,24,107,89,7,1
674,142,0,2,0,1
808,65,0,29,6,1
80,162,0,15,0,1
304,14,0,7,0,1
10,150,0,15,1,1
79,52,107,24,13,1
181,173,131,151,28,1
243,32,0,17,0,1
248,18,98,1458,9,1
89,462,0,10,4,1
82,8,0,58,2,1
21,2,0,1,0,1
364,98,86403,1882,23,1
141,14,47364,673,2,1
79,29,2746,373,7,1
88,3,0,2,0,1
5084,169,0,1,0,1
69,13,0,14,1,1
123,77,89,5,1,1
113272,1411,0,119,92,1
83,17,0,2,1,1
34,7,0,16,0,1
36,3,0,55,0,1
74,45,0,90,8,1
22,3,0,1,0,1
79,43,73,826,13,1
289,32,0,7,3,1
122,48,224,88,45,1
45,4,0,1,0,1
446,52,0,11,2,1
316,18,0,3,0,1
32,4,0,3,0,1
1602,65,0,26,5,1
182,16,13,739,3,1
13,2,56,16,1,1
3,2,88,45,0,1
19,1,0,315,0,1
3,1,3,1215,0,1
1,1,0,1,0,1
173,11,56,30,4,1
91,22,0,1,0,1
72,7,307,102,1,1
173,32,0,11,1,1
124,694,100,50,28,1
20660,145,0,7,1,1
518,37,866,735,14,1
115,13,0,472,1,1
166,55,0,5,0,1
270,18,0,55,2,1
24,1,0,9,0,1
100,2,0,19,2,1
2,1,292,61,0,1
489,125,0,4,0,1
68,6,0,1,0,1
2,87,11,306,1,1
105,10,59,1637,3,1
13,11,74,99,7,1
693,174,0,172,33,1
19,7,167,220,2,1
440,76,0,3,1,1
296,8,0,3,0,1
707,191,0,54,24,1
48,62,339,852,9,1
10,3,0,1,0,1
54,21,2668,788,12,1
2475,36,0,7,1,1
19,59,0,862,0,1
26,4,0,8,0,1
343,6,0,2,0,1
478,51,0,10,4,1
231,10,0,2,0,1
193,30,0,9,0,1
70,8,327,117,7,1
534,47,9211,2058,27,1
4890,195,0,221,104,1
109,323,7561,1999,29,1
197,426,0,72,2,1
97,131,373,302,3,1
1136,93,0,4,0,1
5,4,253,139,2,1
339,107,0,4,1,1
7,4,0,1,0,1
1051,366,1026,153,30,1
781,183,908,3432,219,1
27,11,0,2,0,1
204,111,0,22,17,1
817,126,0,11,7,1
53,14,0,89,1,1
2,4,0,1,0,1
142,16,0,4,1,1
346,34,0,25,2,1
71,5,0,4,1,1
404,90,0,176,21,1
36,19,0,1,0,1
115,5,0,2,0,1
313,259,0,1,0,1
91,16,0,56,1,1
6,1,0,7,0,1
6,6,0,12,0,1
243,115,0,10,7,1
173,191,0,11,10,1
536,40,18,3654,26,1
510,52,0,4,1,1
2115,188,0,13,12,1
441,70,0,138,13,1
955,142,0,53,27,1
253,337,1075,1103,32,1
0,84,0,0,0,0
390,47,0,2,1,1
2001,177,60519,948,102,1
32,20,0,30,12,1
161,27,0,40,2,1
0,1,0,0,0,0
651,39,0,3,0,1
0,3,0,0,0,0
880,90,0,28,9,1
250,61,0,13,0,1
163,34,0,1,0,1
0,2,0,0,0,0
60,5,0,10,2,1
38,52,0,1,0,1
1318,80,0,399,57,1
83,8,0,2,1,1
361,31,0,13,5,1
262,42,0,295,4,1
6520,315,0,340,121,1
23,3,0,2,1,1
143,66,0,80,1,1
33,86,311,608,7,1
1,2,229,468,0,1
17,7,35,55,2,1
363,53,0,40,0,1
26,80,74,464,9,1
299,21,0,13,0,1
115,35,72,19,12,1
5819,122,0,80,13,1
290,84,0,60,11,1
167,197,5253,551,16,1
296,21,0,14,4,1
56,55,0,6,0,1
45,6,0,1,0,1
50,4,885,20,1,1
20522,737,0,242,137,1
386,23,0,4,0,1
366,146,0,1,0,1
96,15,0,26,1,1
141,12,0,10,1,1
1191,67,0,37,10,1
1978,114,0,1,0,1
117,205,240,81,3,1
150,12,0,139,0,1
390,62,0,1,0,1
126,14,0,21,11,1
116,8,0,2,1,1
722,107,0,6,0,1
139,14,354,120,14,1
3070,139,0,147,19,1
48,15,226,480,7,1
158,9,0,4,1,1
442,81,6744,505,31,1
80,1,0,1,0,1
306,101,135,59,8,1
279,2,211,864,3,1
963,31,0,56,4,1
86,9,0,13,1,1
0,2,0,0,0,0
130,21,0,1,0,1
115,22,0,98,9,1
5,5,0,26,0,1
290,45,0,35,4,1
204,26,0,4,2,1
84,24,0,81,9,1
258,54,0,4,0,1
26,116,95,172,6,1
269,38,0,20,8,1
870,99,2962,254,23,1
72,23,0,6,0,1
3486,418,0,108,21,1
622,124,0,24,0,1
107,3,0,274,4,1
35,12,0,1,0,1
322,28,0,168,6,1
39,71,294,64,2,1
43,28,168,114,12,1
359,117,0,29,16,1
192,14,0,153,0,1
14,374,0,72,1,1
49,63,0,60,0,1
42592,1051,0,1,0,1
25,7,0,1,0,1
86,22,0,76,1,1
28,2,0,14,0,1
255,72,0,96,27,1
20451,751,0,76,67,1
9,7,0,16,2,1
1083,110,0,73,24,1
13,1,0,184,0,1
118,39,539,1253,3,1
302,42,1630,196,21,1
28,2,0,1,0,1
258,13,0,10,4,1
217,63,18,3654,4,1
28,3,944,101,0,1
0,1,0,0,0,0
181,11,34,64,1,1
88,26,18,3654,12,1
249,15,0,34,4,1
211,73,0,328,7,1
4,3,453,86,3,1
230,8,0,7,1,1
62,2,2527,458,4,1
1564,239,0,68,17,1
25,28,357,127,16,1
48,13,39,1605,5,1
101,2,0,2,0,1
1975,72,0,898,45,1
113,29,0,3,0,1
1466,49,0,173,26,1
21,1,690,2605,2,1
166,22,0,52,0,1
115,297,0,146,16,1
271,58,0,84,16,1
1179,169,0,75,7,1
52,8,630,126,2,1
375,96,0,66,1,1
128,80,316,282,42,1
50,3,0,125,1,1
245,37,0,45,7,1
829,148,0,5,0,1
34,49,89,213,29,1
16,555,0,46,3,1
2136,148,0,377,49,1
14,4,0,1,0,1
1015,53,0,357,12,1
252,72,1011,816,45,1
44,9,80,11,3,1
8,245,103,62,0,1
102,210,162,26,2,1
71,263,0,22,2,1
53,8,1287,180,1,1
52,8,0,1,0,1
294,23,0,43,11,1
1949,113,0,173,21,1
326,48,0,286,19,1
39,3,0,100,0,1
221,14,0,20,2,1
394,52,0,45,11,1
1291,575,0,5,1,1
273,5,0,13,1,1
58,22,121,66,17,1
204,127,127,1345,12,1
2215,33,0,1,0,1
273,98,916,253,29,1
61,5,0,4,0,1
427,47,32,62,4,1
194,68,0,15,2,1
68,3,0,14,0,1
313,74,0,16,8,1
106,40,0,11,2,1
75,40,3,3035,6,1
162,68,0,85,8,1
266,62,0,21,3,1
161,80,0,52,5,1
41,13,0,21,3,1
163,2921,0,1097,20,1
1979,90,0,14,6,1
135,17,0,4,3,1
204,38,0,6,1,1
54,3,109,186,5,1
278,48,0,1,0,1
1,3,0,17,0,1
197,15,2894,161,3,1
91,18,3039,252,6,1
551,145,670,179,32,1
132,16,0,1,0,1
118,41,0,3,0,1
3645,329,0,272,87,1
244,79,355,50,4,1
138,20,0,5,1,1
32,104,0,1,0,1
250,61,0,156,6,1
9726,344,0,1,0,1
65,113,0,49,0,1
273,37,0,4,0,1
7,1,10,3,0,1
12,3,764195,4841,1,1
1989,62,0,1,0,1
100,81,28,8,1,1
1,4,54,14,0,1
127,1345,281,431,9,1
21,1,0,4,0,1
9,7,0,6,1,1
59,17,91,18,14,1
759,41,0,2,0,1
49386,337,0,1,0,1
108,220,7971,669,44,1
37,4,0,10,2,1
19,4,0,4,0,1
945,64,0,20,1,1
637,39,104,588,7,1
49,6,0,3,1,1
253,46,84,46,1,1
56,339,44,538,14,1
68,3,0,20,0,1
145,53,0,2,0,1
115,17,0,3,0,1
16,1,0,87,0,1
59,9,0,6,0,1
281,87,0,88,8,1
932,213,0,4,2,1
153,39,397,64,12,1
2719,359,0,348,72,1
380,71,0,11,3,1
708,146,0,340,30,1
17,21,0,2,1,1
147,53,0,84,4,1
74,10,0,1,0,1
118,7,0,1,0,1
268,9,0,11,1,1
304,68,11757,1505,42,1
1,21,18,343,0,1
1522,271,6132,305,52,1
52,91,91,515,6,1
565,126,0,151,2,1
450,61,0,66,6,1
232,40,0,107,3,1
2566,144,0,19,8,1
118,11,0,1,0,1
